npi,deactivation_date,source
1164485702,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992633010,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295848786,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578576831,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952647778,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649550336,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689788903,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891809182,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598878936,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285747626,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336330851,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750963229,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518913235,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326913476,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669690046,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720945496,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811864218,05/11/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750074407,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821554247,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053899104,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285650945,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609453489,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649950486,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093571002,05/10/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104852474,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1285876706,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265727770,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669531349,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326275181,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205533098,05/09/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861332231,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124618509,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255774592,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851127450,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730397738,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053785832,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841684834,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710148440,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922260652,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912169640,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578725206,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1396906020,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1366604092,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831351568,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407594518,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669633392,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821250556,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205098936,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790436004,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649049610,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821868878,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821033424,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093585838,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548013113,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699602359,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629694906,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326774100,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598844300,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831321330,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821180035,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861885436,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598982423,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518938547,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790517431,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851170328,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669089728,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326629072,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639775893,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588412571,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083433387,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437210044,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861130114,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316760069,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386243178,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386845642,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093685851,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1942149059,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518894930,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568536985,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003792649,05/08/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215116744,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154258846,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679430466,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104390533,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205594983,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003607193,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194017285,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053573758,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730077033,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992978381,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932126711,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740138460,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225633449,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962757591,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376125757,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538508023,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1407247778,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811506231,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982643946,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023340874,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689663007,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982973442,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720011828,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801734272,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881404424,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831766195,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497565055,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164369047,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851261986,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891656997,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861369050,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275410334,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114727815,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063204139,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265246011,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588469407,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023822137,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568273191,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912718479,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629884382,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740013473,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1114782109,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225867948,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730952375,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639954365,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043990575,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720763360,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023795903,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447943394,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518671445,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528784006,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376256941,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982322251,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639805591,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558093047,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326780032,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952031692,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891433231,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1699420604,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588316350,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689315053,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649841172,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073196861,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013670645,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194486001,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700479409,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811576762,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1477132520,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1053903005,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730778754,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508457573,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205430626,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992301857,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932729795,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1891393450,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811501364,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568098374,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124653357,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568097160,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063045136,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205469160,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528601093,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518514553,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760038012,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447891718,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558923375,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023662020,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518527266,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912562240,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1689134769,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932679107,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1326538836,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861988636,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245725829,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497259220,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518471325,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831605583,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306350558,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013432939,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740700103,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1811420037,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669911632,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700325917,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730622374,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679018667,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1336683812,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659813426,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861935140,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376095398,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003364399,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518417716,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770032245,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1902255466,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1467907139,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245684109,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1124486196,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225492986,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568816346,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700256823,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093170573,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629446505,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720456106,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720456114,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1982070611,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548644347,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447626882,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316338692,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528468022,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871990457,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1356732937,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992126734,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255730966,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1578981023,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194156828,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1306275060,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770914558,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700219987,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093140915,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760819205,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1265875652,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992046981,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386081487,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851633879,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174864565,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851632939,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629315106,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881931582,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1598001687,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154667335,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275878928,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194060442,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760726848,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1508110347,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700134483,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912254657,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104174622,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932462389,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912253287,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1679828743,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1023382991,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487929600,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1740547967,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700146354,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376800789,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1912283896,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558621920,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528338910,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992089585,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568743359,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609144112,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629365333,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629358403,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1215223094,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568767689,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1427347665,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538451182,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083919880,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1649570755,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730489923,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659686079,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528377793,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1700186830,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871811752,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295054534,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1205148855,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073845285,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609191170,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1821310012,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558687442,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447574751,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1447574546,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831420421,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841528882,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609103944,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1073837324,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457583825,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1639307838,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851627277,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1760624027,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1881820108,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932333598,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154569101,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376772020,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992943518,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659517688,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619113842,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437397510,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1518105105,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1619121316,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801048731,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1225282015,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1417108267,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1194975508,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1952551673,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1841440328,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316196611,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851547772,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346490182,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1720234552,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1497902449,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1548429566,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1457515801,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932366572,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1104080696,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1831358290,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316107972,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801054564,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710154588,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922260843,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1255500856,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1386813137,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1730359571,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588834204,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013181635,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1093988206,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1770760514,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1043494552,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629250253,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1659555423,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1063699957,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013198944,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295915205,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1710161732,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1275728024,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1801076484,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1790970382,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1245424712,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1437344900,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1316133606,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1922293513,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1083800973,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1558552661,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1174721484,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1851582431,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1669678033,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1972700896,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1932304490,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1154521839,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568665222,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1962606582,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1861695033,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1003025107,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1013125350,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1629272802,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1750598249,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1871703462,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1992913875,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1487868568,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1568677748,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1376751248,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1588877880,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1528270865,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1609088483,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1346462553,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1164644878,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1538372909,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1295955300,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
1184844367,05/07/2026,CMS NPPES Monthly Deactivation V.2 2026-06-08
